# SVG 검수 판정 집계 — scripts/qa/collect-svg-verdicts.mjs 가 만든다. 손으로 고치지 말 것.
# 판정 원본: C:\Users\user\AppData\Local\Temp\claude\C--Creative-testautocreator\514755a6-ad9e-4e2a-882d-210afa7581c6\scratchpad\codex검수 (세션 임시 폴더 — 지워질 수 있다. 이 파일이 사본이다)
# sheet	judge	pair	verdict	note
0227	gemini	1040	OK	
0228	codex-1	0188	OK	
0228	codex-1	0514	OK	
0228	codex-1	0602	OK	
0228	codex-1	0786	OK	
0228	codex-1	1096	OK	
0228	codex-1	1543	OK	
0228	gemini	0188	OK	
0228	gemini	0514	결함	각 A 안의 점 2개가 빠졌다
0228	gemini	0602	OK	
0228	gemini	0786	OK	
0228	gemini	1096	OK	
0228	gemini	1543	OK	
0229	codex-1	0050	OK	
0229	codex-1	0194	OK	
0229	codex-1	0445	OK	
0229	codex-1	0833	OK	
0229	codex-1	1116	OK	
0229	codex-1	1272	OK	
0229	gemini	0050	결함	점 E의 각도 표시(호)가 빠졌다.
0229	gemini	0194	OK	
0229	gemini	0445	OK	
0229	gemini	0833	OK	
0229	gemini	1116	결함	사각형의 칠(채움)이 빠졌다.
0229	gemini	1272	OK	
0230	codex-1	0002	OK	
0230	codex-1	0088	OK	
0230	codex-1	0271	OK	
0230	codex-1	0504	OK	
0230	codex-1	0534	OK	
0230	codex-1	1277	OK	
0230	gemini	0002	OK	
0230	gemini	0088	OK	
0230	gemini	0271	OK	
0230	gemini	0504	OK	
0230	gemini	0534	OK	
0230	gemini	1277	OK	
0231	codex-1	0107	OK	
0231	codex-1	0163	OK	
0231	codex-1	0293	OK	
0231	codex-1	0641	OK	
0231	codex-1	1010	OK	
0231	codex-1	1552	OK	
0231	gemini	0107	OK	
0231	gemini	0163	OK	
0231	gemini	0293	OK	
0231	gemini	0641	OK	
0231	gemini	1010	OK	
0231	gemini	1552	OK	
0232	codex-1	0586	OK	
0232	codex-1	0595	OK	
0232	codex-1	1072	OK	
0232	codex-1	1073	OK	
0232	codex-1	1275	OK	
0232	codex-1	1323	OK	
0232	gemini	0586	OK	
0232	gemini	0595	OK	
0232	gemini	1072	OK	
0232	gemini	1073	결함	수선의 발에 직각 표시가 빠졌다
0232	gemini	1275	결함	선분 BC가 점선으로 그려졌다
0232	gemini	1323	OK	
0233	codex-1	0637	OK	
0233	codex-1	0752	OK	
0233	codex-1	0859	OK	
0233	codex-1	1219	OK	
0233	codex-1	1480	OK	
0233	codex-1	1565	OK	
0233	gemini	0637	OK	
0233	gemini	0752	OK	
0233	gemini	0859	OK	
0233	gemini	1219	OK	
0233	gemini	1480	OK	
0233	gemini	1565	결함	칠(채움)이 빠졌다 (가운데 및 위아래 영역)
0234	codex-1	0260	OK	
0234	codex-1	0936	OK	
0234	codex-1	0937	OK	
0234	codex-1	1052	OK	
0234	codex-1	1273	OK	
0234	codex-1	1417	OK	
0234	gemini	0260	OK	
0234	gemini	0936	결함	우하단 수식의 분수 기호(가로선)가 빠졌다
0234	gemini	0937	OK	
0234	gemini	1052	결함	포물선의 오른쪽 곡선이 x축 아래로 그려지지 않고 잘렸다
0234	gemini	1273	결함	조건 박스의 왼쪽 테두리 선이 빠졌다
0234	gemini	1417	OK	
0235	codex-1	0487	OK	
0235	codex-1	0664	OK	
0235	codex-1	0957	OK	
0235	codex-1	1125	OK	
0235	codex-1	1307	OK	
0235	codex-1	1462	OK	
0235	gemini	0487	OK	
0235	gemini	0664	OK	
0235	gemini	0957	OK	
0235	gemini	1125	OK	
0235	gemini	1307	결함	오른쪽 면의 칠이 빠졌다
0235	gemini	1462	OK	
0236	codex-1	0135	OK	
0236	codex-1	0747	OK	
0236	codex-1	0778	OK	
0236	codex-1	0904	OK	
0236	codex-1	1063	OK	
0236	codex-1	1502	OK	
0236	gemini	0135	OK	
0236	gemini	0747	OK	
0236	gemini	0778	OK	
0236	gemini	0904	OK	
0236	gemini	1063	OK	
0236	gemini	1502	OK	
0237	codex-1	0062	OK	
0237	codex-1	0078	OK	
0237	codex-1	0186	OK	
0237	codex-1	0243	OK	
0237	codex-1	1257	OK	
0237	codex-1	1340	OK	
0237	gemini	0062	OK	
0237	gemini	0078	OK	
0237	gemini	0186	OK	
0237	gemini	0243	OK	
0237	gemini	1257	결함	점 H의 직각 기호가 빠졌다
0237	gemini	1340	OK	
0238	codex-1	0001	OK	
0238	codex-1	0197	OK	
0238	codex-1	0622	OK	
0238	codex-1	1321	OK	
0238	codex-1	1467	OK	
0238	codex-1	1515	OK	
0238	gemini	0001	결함	꼭짓점 B의 직각 표시가 빠졌다.
0238	gemini	0197	OK	
0238	gemini	0622	OK	
0238	gemini	1321	결함	표 첫 줄의 '사인', '코사인', '탄젠트' 칸에 배경 칠이 빠졌다.
0238	gemini	1467	OK	
0238	gemini	1515	OK	
0239	codex-1	0387	OK	
0239	codex-1	0407	OK	
0239	codex-1	0469	OK	
0239	codex-1	0767	OK	
0239	codex-1	0929	OK	
0239	codex-1	1534	OK	
0239	gemini	0387	OK	
0239	gemini	0407	결함	왼쪽 직선이 빠졌다.
0239	gemini	0469	OK	
0239	gemini	0767	OK	
0239	gemini	0929	OK	
0239	gemini	1534	OK	
0240	codex-1	0153	OK	
0240	codex-1	0193	OK	
0240	codex-1	0903	OK	
0240	codex-1	0958	OK	
0240	codex-1	1296	OK	
0240	codex-1	1507	OK	
0240	gemini	0153	OK	
0240	gemini	0193	OK	
0240	gemini	0903	OK	
0240	gemini	0958	OK	
0240	gemini	1296	OK	
0240	gemini	1507	OK	
0241	codex-1	0016	OK	
0241	codex-1	0023	OK	
0241	codex-1	0320	OK	
0241	codex-1	0447	OK	
0241	codex-1	0486	OK	
0241	codex-1	1115	OK	
0241	gemini	0016	결함	45도 각도를 이루는 세로 선분이 빠졌다
0241	gemini	0023	OK	
0241	gemini	0320	OK	
0241	gemini	0447	OK	
0241	gemini	0486	OK	
0241	gemini	1115	OK	
0242	codex-1	0102	OK	
0242	codex-1	0378	OK	
0242	codex-1	0489	OK	
0242	codex-1	0633	OK	
0242	codex-1	0975	OK	
0242	codex-1	1225	OK	
0242	gemini	0102	OK	
0242	gemini	0378	OK	
0242	gemini	0489	OK	
0242	gemini	0633	OK	
0242	gemini	0975	OK	
0242	gemini	1225	OK	
0243	codex-1	0358	OK	
0243	codex-1	0457	OK	
0243	codex-1	0507	OK	
0243	codex-1	0907	OK	
0243	codex-1	1232	OK	
0243	codex-1	1331	OK	
0243	gemini	0358	OK	
0243	gemini	0457	OK	
0243	gemini	0507	OK	
0243	gemini	0907	결함	115° 각도 표시 호가 바닥선까지 잘못 이어졌다
0243	gemini	1232	결함	각 ABD 안의 점이 빠졌다
0243	gemini	1331	OK	
0244	codex-1	0012	OK	
0244	codex-1	0475	OK	
0244	codex-1	0515	OK	
0244	codex-1	0530	OK	
0244	codex-1	0952	OK	
0244	codex-1	1065	OK	
0244	gemini	0012	OK	
0244	gemini	0475	결함	단면 EFGH 내부의 빗금(해칭)이 빠졌다
0244	gemini	0515	OK	
0244	gemini	0530	OK	
0244	gemini	0952	OK	
0244	gemini	1065	OK	
0245	codex-1	0230	OK	
0245	codex-1	0384	OK	
0245	codex-1	0839	OK	
0245	codex-1	1170	OK	
0245	codex-1	1195	OK	
0245	codex-1	1497	OK	
0245	gemini	0230	OK	
0245	gemini	0384	OK	
0245	gemini	0839	OK	
0245	gemini	1170	결함	선분 OB의 화살표가 빠졌다
0245	gemini	1195	OK	
0245	gemini	1497	OK	
0246	codex-1	0321	OK	
0246	codex-1	0403	OK	
0246	codex-1	0523	OK	
0246	codex-1	0784	OK	
0246	codex-1	0785	OK	
0246	codex-1	1539	OK	
0246	gemini	0321	OK	
0246	gemini	0403	OK	
0246	gemini	0523	OK	
0246	gemini	0784	결함	중심점 O의 칠(채움)이 빠졌다
0246	gemini	0785	OK	
0246	gemini	1539	OK	
0247	codex-1	0068	OK	
0247	codex-1	0342	OK	
0247	codex-1	0426	OK	
0247	codex-1	0473	OK	
0247	codex-1	0645	OK	
0247	codex-1	0729	OK	
0247	gemini	0068	OK	
0247	gemini	0342	OK	
0247	gemini	0426	OK	
0247	gemini	0473	OK	
0247	gemini	0645	OK	
0247	gemini	0729	결함	C의 직각 표시가 빠졌다
0248	codex-1	0147	OK	
0248	codex-1	0166	OK	
0248	codex-1	0591	OK	
0248	codex-1	0644	OK	
0248	codex-1	0830	OK	
0248	codex-1	1522	OK	
0248	gemini	0147	OK	
0248	gemini	0166	OK	
0248	gemini	0591	OK	
0248	gemini	0644	OK	
0248	gemini	0830	OK	
0248	gemini	1522	OK	
0249	codex-1	0124	OK	
0249	codex-1	0267	OK	
0249	codex-1	0500	OK	
0249	codex-1	0714	OK	
0249	codex-1	1048	OK	
0249	codex-1	1452	OK	
0249	gemini	0124	OK	
0249	gemini	0267	OK	
0249	gemini	0500	OK	
0249	gemini	0714	OK	
0249	gemini	1048	OK	
0249	gemini	1452	OK	
0250	codex-1	0244	OK	
0250	codex-1	0673	OK	
0250	codex-1	0698	OK	
0250	codex-1	0840	OK	
0250	codex-1	1308	OK	
0250	codex-1	1315	OK	
0250	gemini	0244	OK	
0250	gemini	0673	OK	
0250	gemini	0698	OK	
0250	gemini	0840	OK	
0250	gemini	1308	OK	
0250	gemini	1315	OK	
0251	codex-1	0047	OK	
0251	codex-1	0106	OK	
0251	codex-1	0154	OK	
0251	codex-1	1341	OK	
0251	codex-1	1393	OK	
0251	codex-1	1433	OK	
0251	gemini	0047	OK	
0251	gemini	0106	OK	
0251	gemini	0154	OK	
0251	gemini	1341	OK	
0251	gemini	1393	OK	
0251	gemini	1433	OK	
0252	codex-1	0037	OK	
0252	codex-1	0855	OK	
0252	codex-1	0912	OK	
0252	codex-1	0933	OK	
0252	codex-1	1036	OK	
0252	codex-1	1371	OK	
0252	gemini	0037	OK	
0252	gemini	0855	OK	
0252	gemini	0912	OK	
0252	gemini	0933	OK	
0252	gemini	1036	OK	
0252	gemini	1371	결함	보기 박스의 오른쪽과 아래쪽 테두리 선이 빠졌다
0253	codex-1	0064	OK	
0253	codex-1	0962	OK	
0253	codex-1	1017	OK	
0253	codex-1	1184	OK	
0253	codex-1	1343	OK	
0253	codex-1	1555	OK	
0253	gemini	0064	OK	
0253	gemini	0962	OK	
0253	gemini	1017	OK	
0253	gemini	1184	OK	
0253	gemini	1343	OK	
0253	gemini	1555	OK	
0254	codex-1	0352	OK	
0254	codex-1	0492	OK	
0254	codex-1	0887	OK	
0254	codex-1	1005	OK	
0254	codex-1	1469	OK	
0254	codex-1	1472	OK	
0254	gemini	0352	OK	
0254	gemini	0492	OK	
0254	gemini	0887	OK	
0254	gemini	1005	OK	
0254	gemini	1469	OK	
0254	gemini	1472	OK	
0255	codex-1	0347	OK	
0255	codex-1	0376	OK	
0255	codex-1	0609	OK	
0255	codex-1	0985	OK	
0255	codex-1	1055	OK	
0255	codex-1	1495	OK	
0255	gemini	0347	OK	
0255	gemini	0376	OK	
0255	gemini	0609	OK	
0255	gemini	0985	OK	
0255	gemini	1055	OK	
0255	gemini	1495	결함	정본에는 없는 현 AB에 길이 같음 표시(//)가 추가됨
0256	codex-1	0281	OK	
0256	codex-1	0774	OK	
0256	codex-1	0915	OK	
0256	codex-1	0996	OK	
0256	codex-1	1287	OK	
0256	codex-1	1494	OK	
0256	gemini	0281	OK	
0256	gemini	0774	OK	
0256	gemini	0915	OK	
0256	gemini	0996	OK	
0256	gemini	1287	결함	원 안의 삼각형 선분(DE, EF, FD)이 빠졌다
0256	gemini	1494	OK	
0257	codex-1	0200	OK	
0257	codex-1	0261	OK	
0257	codex-1	0760	OK	
0257	codex-1	1034	OK	
0257	codex-1	1180	OK	
0257	codex-1	1237	OK	
0257	gemini	0200	OK	
0257	gemini	0261	OK	
0257	gemini	0760	OK	
0257	gemini	1034	OK	
0257	gemini	1180	OK	
0257	gemini	1237	OK	
0258	codex-1	0318	OK	
0258	codex-1	0398	OK	
0258	codex-1	0405	OK	
0258	codex-1	0461	OK	
0258	codex-1	0693	OK	
0258	codex-1	1501	OK	
0258	gemini	0318	OK	
0258	gemini	0398	OK	
0258	gemini	0405	OK	
0258	gemini	0461	OK	
0258	gemini	0693	결함	점 C의 x 표시 위치가 다름 (외각이 아닌 내각 쪽에 있음)
0258	gemini	1501	OK	
0259	codex-1	0367	OK	
0259	codex-1	0735	OK	
0259	codex-1	1109	OK	
0259	codex-1	1110	OK	
0259	codex-1	1150	OK	
0259	codex-1	1415	OK	
0259	gemini	0367	OK	
0259	gemini	0735	OK	
0259	gemini	1109	OK	
0259	gemini	1110	OK	
0259	gemini	1150	OK	
0259	gemini	1415	OK	
0260	codex-1	0616	OK	
0260	codex-1	0653	OK	
0260	codex-1	0719	OK	
0260	codex-1	0806	OK	
0260	codex-1	0842	OK	
0260	codex-1	1344	OK	
0260	gemini	0616	OK	
0260	gemini	0653	OK	
0260	gemini	0719	OK	
0260	gemini	0806	OK	
0260	gemini	0842	OK	
0260	gemini	1344	OK	
0261	codex-1	0168	OK	
0261	codex-1	0770	OK	
0261	codex-1	0852	OK	
0261	codex-1	1080	OK	
0261	codex-1	1228	OK	
0261	codex-1	1369	OK	
0261	gemini	0168	OK	
0261	gemini	0770	OK	
0261	gemini	0852	OK	
0261	gemini	1080	결함	분수 사이의 등호(=)가 빠졌다
0261	gemini	1228	OK	
0261	gemini	1369	OK	
0262	codex-1	0118	OK	
0262	codex-1	0219	OK	
0262	codex-1	0359	OK	
0262	codex-1	0537	OK	
0262	codex-1	0708	OK	
0262	codex-1	1054	OK	
0262	gemini	0118	OK	
0262	gemini	0219	OK	
0262	gemini	0359	OK	
0262	gemini	0537	OK	
0262	gemini	0708	OK	
0262	gemini	1054	결함	보기 세 번째 줄의 값이 다름 (래스터는 10, SVG는 루트 10)
0263	codex-1	0227	OK	
0263	codex-1	0268	OK	
0263	codex-1	0942	OK	
0263	codex-1	1246	OK	
0263	gemini	0227	OK	
0263	gemini	0268	OK	
0263	gemini	0942	OK	
0263	gemini	1246	OK	
